session_id,timestamp,scenario,audio_rms,audio_peak,audio_zcr,audio_spectral_centroid_hz,audio_mfcc_mean,audio_anomaly,accel_magnitude_mean,accel_std,accel_max,jerk_mean,motion_anomaly,speed_kmh,route_deviation_m,distance_from_safe_zone_m,hour_of_day,night,minutes_since_checkin,incident_history,user_trigger,user_reported_unsafe,distress_label,label_source
RN-00952,2026-08-28T19:22:49,exercise_running,0.0958,0.4488,0.0563,1158.1,-25.332,0,8.227,2.028,13.078,5.898,0,8.86,0.0,113.4,19,0,39.4,0,0,0,0,controlled_simulation
RN-01649,2026-08-03T23:40:16,suspicious_night_deviation,0.0558,0.2698,0.0792,1527.2,-15.776,0,2.244,1.402,7.93,3.449,0,2.22,482.3,391.9,23,1,87.1,1,0,0,0,controlled_simulation
RN-01637,2026-08-20T03:54:39,suspicious_night_deviation,0.0645,0.1265,0.1028,2646.7,-18.536,0,3.667,1.563,8.254,3.394,0,5.64,482.5,761.8,3,1,40.0,1,0,0,0,controlled_simulation
RN-01886,2026-08-12T21:11:01,simulated_distress_combined,0.3109,0.8828,0.2268,3758.9,-6.128,1,20.956,5.96,34.528,26.664,1,3.5,481.9,671.6,21,0,161.8,0,0,0,1,controlled_simulation
RN-01411,2026-08-25T07:36:49,sudden_phone_drop,0.0471,0.1274,0.0782,1696.7,-16.802,0,12.811,5.664,27.846,13.066,1,2.77,23.4,262.2,7,0,11.1,0,0,0,0,controlled_simulation
RN-01410,2026-08-20T06:41:13,sudden_phone_drop,0.0155,0.1876,0.0836,1121.7,-17.139,0,16.869,3.091,24.464,12.151,1,7.03,34.8,38.8,6,0,21.6,0,0,0,0,controlled_simulation
RN-01534,2026-08-11T01:24:40,suspicious_night_deviation,0.0586,0.2298,0.0699,1561.6,-16.474,0,2.727,1.63,4.136,3.041,0,2.88,678.2,303.7,1,1,58.9,1,0,0,0,controlled_simulation
RN-01292,2026-08-31T06:08:50,minor_route_deviation,0.0715,0.2042,0.0868,1691.1,-23.296,0,3.42,1.818,8.448,4.441,0,5.91,140.9,80.0,6,0,12.8,1,0,0,0,controlled_simulation
RN-01809,2026-08-06T08:33:52,simulated_fall,0.2098,0.355,0.1171,1488.1,-18.644,1,12.22,5.96,28.948,23.087,1,5.61,133.7,109.6,8,0,71.5,1,0,1,1,controlled_simulation
RN-00442,2026-08-13T20:28:44,normal_night_walk,0.0542,0.1068,0.111,1261.0,-18.226,0,1.684,1.391,6.406,3.396,0,4.84,27.7,303.9,20,0,40.1,0,0,0,0,controlled_simulation
RN-01521,2026-08-04T21:48:10,suspicious_night_deviation,0.0664,0.1476,0.0908,1745.6,-19.738,0,3.673,0.857,6.239,3.93,0,3.21,441.0,250.0,21,0,53.4,1,0,0,0,controlled_simulation
RN-01137,2026-08-06T13:04:04,social_shout_laughter,0.2324,0.3734,0.1666,3202.1,-17.243,1,4.687,1.09,9.837,1.608,0,6.4,28.1,90.2,13,0,24.1,0,0,0,0,controlled_simulation
RN-01716,2026-08-08T21:47:58,simulated_help_call,0.3438,0.7627,0.2789,3201.8,-8.83,1,2.683,0.843,9.591,2.529,0,5.12,329.2,395.6,21,0,51.9,0,0,1,1,controlled_simulation
RN-01257,2026-08-22T06:35:57,social_shout_laughter,0.2013,0.6774,0.1731,2744.0,-14.289,1,2.826,1.27,9.48,3.554,0,3.08,13.3,256.2,6,0,2.8,0,0,0,0,controlled_simulation
RN-01864,2026-08-30T03:47:05,simulated_distress_combined,0.2301,0.7431,0.2744,2528.8,-9.502,1,22.649,3.882,28.755,21.39,1,14.05,424.6,754.3,3,1,107.7,0,0,1,1,controlled_simulation
RN-01632,2026-08-12T21:39:56,suspicious_night_deviation,0.0587,0.2008,0.0417,1995.3,-14.034,0,4.249,1.165,6.301,1.384,0,5.72,450.6,492.1,21,0,106.7,2,0,0,0,controlled_simulation
RN-01696,2026-08-13T00:40:51,simulated_help_call,0.2169,0.6261,0.273,2999.7,-13.452,1,4.256,0.424,11.39,3.409,0,4.22,461.1,356.5,0,1,91.1,1,0,1,1,controlled_simulation
RN-01398,2026-08-14T10:42:44,minor_route_deviation,0.0833,0.2421,0.0807,1352.2,-18.645,0,3.254,1.385,10.109,2.258,0,5.7,199.5,368.6,10,0,55.6,0,0,0,0,controlled_simulation
RN-00664,2026-08-07T04:40:00,normal_night_walk,0.0501,0.1734,0.02,1578.3,-23.757,0,3.696,0.903,5.956,3.518,0,4.43,15.4,123.9,4,1,19.7,0,0,0,0,controlled_simulation
RN-01836,2026-08-11T21:05:39,simulated_fall,0.1658,0.5752,0.0882,878.6,-23.505,0,19.069,5.322,28.484,22.228,1,4.04,209.9,207.3,21,0,102.5,0,0,0,1,controlled_simulation
RN-01258,2026-08-29T15:42:12,social_shout_laughter,0.2257,0.6068,0.2217,2663.7,-18.056,1,4.694,1.492,5.743,3.411,0,0.86,25.1,298.1,15,0,4.7,0,0,0,0,controlled_simulation
RN-01774,2026-08-13T21:42:56,simulated_fall,0.1,0.2361,0.064,2405.8,-24.584,0,17.606,7.274,25.547,24.357,1,7.46,187.3,117.1,21,0,69.3,1,0,0,1,controlled_simulation
RN-01701,2026-08-18T03:02:50,simulated_help_call,0.3102,0.812,0.1909,3616.6,-19.873,1,5.037,0.856,3.287,3.411,0,3.74,154.2,306.2,3,1,32.7,0,0,0,1,controlled_simulation
RN-00318,2026-08-02T21:18:34,normal_day_walk,0.048,0.1851,0.0745,1717.1,-16.209,0,3.231,0.733,9.104,1.828,0,3.68,18.4,138.4,21,0,20.1,0,0,0,0,controlled_simulation
RN-00649,2026-08-26T03:42:12,normal_night_walk,0.0563,0.1684,0.0942,2356.8,-24.046,0,1.393,0.969,8.243,5.094,0,5.0,20.1,302.1,3,1,44.7,0,0,0,0,controlled_simulation
RN-01435,2026-08-14T08:03:56,sudden_phone_drop,0.0727,0.1763,0.0713,1640.1,-17.038,0,13.835,5.036,22.317,20.163,1,9.25,43.5,279.2,8,0,26.6,0,0,0,0,controlled_simulation
RN-01480,2026-08-20T20:40:27,sudden_phone_drop,0.0627,0.1798,0.1018,2075.7,-26.175,0,12.106,3.8,21.213,14.829,1,6.0,17.0,174.9,20,0,15.3,1,0,0,0,controlled_simulation
RN-00710,2026-08-19T08:44:33,normal_commute,0.0638,0.2273,0.0292,1965.5,-20.818,0,1.325,1.656,7.092,4.495,0,19.9,31.6,221.1,8,0,38.5,0,0,0,0,controlled_simulation
RN-01383,2026-08-17T15:17:10,minor_route_deviation,0.0565,0.2605,0.0761,2932.3,-8.285,0,4.573,1.268,10.28,1.886,0,5.7,72.5,248.6,15,0,36.4,0,0,0,0,controlled_simulation
RN-01283,2026-08-13T13:34:39,minor_route_deviation,0.0484,0.1491,0.0668,1934.0,-7.453,0,3.55,0.357,7.23,4.057,0,3.39,144.9,80.0,13,0,20.6,0,0,0,0,controlled_simulation
RN-00973,2026-08-28T12:20:20,exercise_running,0.0578,0.2119,0.02,2423.9,-15.806,0,7.472,3.26,16.534,10.117,0,10.95,22.0,285.2,12,0,31.7,0,0,0,0,controlled_simulation
RN-00628,2026-08-15T21:50:27,normal_night_walk,0.0577,0.2745,0.0663,1201.1,-17.499,0,3.533,0.727,8.417,3.804,0,5.13,38.8,139.3,21,0,43.8,1,0,0,0,controlled_simulation
RN-00633,2026-08-20T02:59:14,normal_night_walk,0.0238,0.2738,0.0569,2546.2,-16.548,0,2.91,1.277,8.858,1.506,0,7.52,13.3,167.4,2,1,20.4,0,0,0,0,controlled_simulation
RN-01307,2026-08-17T15:07:58,minor_route_deviation,0.0698,0.1189,0.0759,2414.1,-11.472,0,2.541,1.243,6.942,2.983,0,4.43,101.8,80.0,15,0,24.5,1,0,0,0,controlled_simulation
RN-01401,2026-08-31T09:13:14,sudden_phone_drop,0.0723,0.2713,0.1257,1700.0,-16.738,0,11.324,3.102,21.505,19.572,1,6.68,23.6,189.7,9,0,30.9,1,0,0,0,controlled_simulation
RN-01409,2026-08-15T20:51:26,sudden_phone_drop,0.0475,0.1361,0.0615,1858.1,-14.299,0,10.543,4.792,24.774,15.194,1,6.55,25.2,308.9,20,0,31.7,0,0,0,0,controlled_simulation
RN-01249,2026-08-30T17:32:13,social_shout_laughter,0.146,0.9413,0.2217,3150.6,-17.248,1,2.45,0.884,8.86,1.937,0,5.44,9.6,172.4,17,0,63.6,0,0,0,0,controlled_simulation
RN-01953,2026-08-22T02:32:10,manual_sos_simulation,0.0417,0.0942,0.1011,1875.1,-25.797,0,1.455,1.356,6.381,2.53,0,6.58,330.7,572.6,2,1,67.6,0,1,1,1,controlled_simulation
RN-01255,2026-08-28T13:58:01,social_shout_laughter,0.2805,0.7091,0.2214,3428.9,-13.522,1,4.627,1.273,7.772,3.102,0,5.35,31.4,276.4,13,0,30.2,0,0,0,0,controlled_simulation
RN-01497,2026-08-31T03:44:42,suspicious_night_deviation,0.06,0.212,0.08,919.2,-22.485,0,2.132,1.243,9.78,2.408,0,3.48,452.5,672.9,3,1,151.7,3,0,0,0,controlled_simulation
RN-01372,2026-08-25T12:04:19,minor_route_deviation,0.0687,0.04,0.0687,1311.8,-22.823,0,1.892,1.183,5.212,3.657,0,7.07,168.3,80.0,12,0,72.9,0,0,0,0,controlled_simulation
RN-01530,2026-08-31T02:43:24,suspicious_night_deviation,0.0582,0.116,0.0783,1249.8,-13.255,0,2.59,1.0,6.621,1.489,0,3.78,299.6,405.3,2,1,84.2,1,0,0,0,controlled_simulation
RN-01664,2026-08-20T22:40:18,simulated_help_call,0.3276,0.8716,0.1386,3122.1,-14.833,1,3.648,1.055,7.47,2.136,0,5.02,100.0,459.6,22,1,92.8,0,0,1,1,controlled_simulation
RN-01355,2026-08-19T10:05:00,minor_route_deviation,0.0558,0.2359,0.0795,1192.9,-15.46,0,3.727,0.957,8.01,1.1,0,5.98,79.8,267.9,10,0,4.9,0,0,0,0,controlled_simulation
RN-01926,2026-08-14T16:31:46,manual_sos_simulation,0.0219,0.04,0.0796,1718.4,-24.893,0,3.782,1.51,3.599,2.692,0,6.39,87.9,57.6,16,0,20.6,0,1,1,1,controlled_simulation
RN-01901,2026-08-10T21:50:42,simulated_distress_combined,0.4062,0.9142,0.1348,3950.2,-8.551,1,21.108,6.365,34.74,26.641,1,3.56,562.1,401.3,21,0,145.4,3,0,1,1,controlled_simulation
RN-01644,2026-08-27T03:45:35,suspicious_night_deviation,0.0617,0.1133,0.0512,1174.5,-22.877,0,2.747,1.229,9.009,4.313,0,2.81,608.0,734.4,3,1,127.8,0,0,0,0,controlled_simulation
RN-01849,2026-08-02T22:54:50,simulated_distress_combined,0.45,1.0,0.215,3683.0,-5.937,1,19.774,6.339,31.213,32.651,1,11.81,723.0,697.9,22,1,154.2,2,0,0,1,controlled_simulation
RN-00796,2026-08-26T18:50:26,normal_commute,0.0722,0.2896,0.0701,1354.5,-13.929,0,3.379,1.063,2.58,1.066,0,14.99,16.7,123.2,18,0,41.8,0,0,0,0,controlled_simulation
RN-00646,2026-08-21T05:19:40,normal_night_walk,0.0981,0.1748,0.0963,1337.4,-16.242,0,2.966,0.645,8.893,3.142,0,5.55,24.1,111.7,5,0,43.7,1,0,0,0,controlled_simulation
RN-01013,2026-08-11T12:04:05,exercise_running,0.1224,0.142,0.0743,2044.1,-15.561,0,4.974,2.074,11.062,6.063,0,8.67,33.0,221.1,12,0,41.0,0,0,0,0,controlled_simulation
RN-01840,2026-08-26T12:51:21,simulated_fall,0.1123,0.4806,0.1086,1559.2,-25.59,0,25.423,3.444,26.582,19.95,1,4.86,235.9,246.3,12,0,73.2,0,0,0,1,controlled_simulation
RN-00557,2026-08-09T01:31:33,normal_night_walk,0.0431,0.2404,0.1122,1917.4,-20.519,0,4.282,0.606,11.687,1.292,0,7.06,15.9,176.6,1,1,24.2,0,0,0,0,controlled_simulation
RN-00682,2026-08-11T07:29:45,normal_commute,0.0654,0.2093,0.0601,2338.2,-12.586,0,4.357,1.096,6.676,3.947,0,20.26,16.2,145.3,7,0,9.1,0,0,0,0,controlled_simulation
RN-00578,2026-08-23T02:24:00,normal_night_walk,0.047,0.147,0.0827,2280.1,-14.344,0,1.663,1.085,8.814,4.003,0,4.95,36.8,337.0,2,1,53.7,0,0,0,0,controlled_simulation
RN-01110,2026-08-29T08:08:29,exercise_running,0.077,0.2682,0.036,2460.9,-17.164,0,5.891,2.678,7.0,6.187,0,10.02,3.4,71.7,8,0,20.7,0,0,0,0,controlled_simulation
RN-01267,2026-08-20T16:15:06,minor_route_deviation,0.0512,0.2286,0.0637,2155.1,-13.06,0,2.906,1.119,11.992,1.852,0,5.98,148.7,449.0,16,0,13.4,1,0,0,0,controlled_simulation
RN-01723,2026-08-09T01:35:35,simulated_help_call,0.2798,0.9461,0.2543,3215.9,-9.377,1,3.985,1.049,10.522,3.398,0,4.07,280.2,307.1,1,1,89.9,0,0,0,1,controlled_simulation
RN-01184,2026-08-29T06:22:40,social_shout_laughter,0.2141,0.4421,0.1243,2562.4,-11.343,1,5.447,1.308,5.197,1.157,0,4.11,12.1,37.8,6,0,6.8,0,0,0,0,controlled_simulation
RN-00525,2026-08-18T23:38:16,normal_night_walk,0.0553,0.2527,0.0992,1592.4,-23.923,0,4.378,1.034,9.132,1.678,0,4.41,19.2,320.0,23,1,26.0,1,0,0,0,controlled_simulation
RN-01060,2026-08-03T10:34:19,exercise_running,0.0417,0.1499,0.1009,2626.1,-10.797,0,10.852,2.943,14.351,5.806,0,10.98,0.0,213.4,10,0,54.5,0,0,0,0,controlled_simulation
RN-00541,2026-08-26T05:37:45,normal_night_walk,0.0521,0.2199,0.0953,2252.3,-16.44,0,3.684,1.025,5.311,3.678,0,2.21,4.5,249.0,5,0,44.1,0,0,0,0,controlled_simulation
RN-01195,2026-08-20T22:02:25,social_shout_laughter,0.215,0.7542,0.1501,3346.3,-24.0,1,3.718,0.714,9.855,0.4,0,5.19,18.9,156.0,22,1,6.3,0,0,0,0,controlled_simulation
RN-01679,2026-08-17T03:04:13,simulated_help_call,0.2387,0.7237,0.2829,3873.3,-14.287,1,2.76,0.317,5.166,4.426,0,2.43,107.1,455.4,3,1,71.3,1,0,1,1,controlled_simulation
RN-00749,2026-08-30T19:21:01,normal_commute,0.0569,0.1554,0.0718,1431.2,-21.05,0,1.563,0.897,8.907,2.749,0,26.45,4.5,58.5,19,0,22.8,0,0,0,0,controlled_simulation
RN-01852,2026-08-02T21:05:13,simulated_distress_combined,0.3671,0.7563,0.2109,3542.8,-9.805,1,21.079,6.411,35.147,29.797,1,10.64,344.1,514.6,21,0,65.4,1,0,1,1,controlled_simulation
RN-01431,2026-08-15T20:57:22,sudden_phone_drop,0.035,0.1218,0.0436,1689.4,-18.991,0,13.421,3.831,22.278,16.939,1,8.13,17.5,210.7,20,0,44.6,0,0,0,0,controlled_simulation
RN-00485,2026-08-07T01:10:34,normal_night_walk,0.0561,0.2865,0.0454,2129.7,-18.021,0,2.161,0.583,6.268,1.338,0,3.54,14.8,141.3,1,1,40.3,0,0,0,0,controlled_simulation
RN-01758,2026-08-09T07:27:17,simulated_fall,0.1079,0.2919,0.0777,2190.4,-18.777,0,14.46,5.878,30.846,22.271,1,6.77,256.9,101.5,7,0,49.4,0,0,0,1,controlled_simulation
RN-00096,2026-08-08T21:34:28,normal_day_walk,0.0202,0.0912,0.107,2389.3,-18.852,0,0.725,1.018,7.123,2.491,0,5.38,8.0,258.1,21,0,19.3,0,0,0,0,controlled_simulation
RN-01021,2026-08-20T16:56:05,exercise_running,0.0759,0.2999,0.0832,2180.1,-22.213,0,9.5,1.925,15.135,9.152,0,11.24,5.2,137.3,16,0,13.5,1,0,0,0,controlled_simulation
RN-00564,2026-08-18T05:19:04,normal_night_walk,0.0349,0.1915,0.0608,1853.2,-19.391,0,3.009,0.869,6.559,2.815,0,5.14,45.8,221.5,5,0,30.5,0,0,0,0,controlled_simulation
RN-01265,2026-08-29T13:16:28,minor_route_deviation,0.0622,0.1396,0.0402,2024.1,-19.34,0,3.615,1.781,8.813,4.135,0,5.66,99.4,247.5,13,0,58.2,0,0,0,0,controlled_simulation
RN-00743,2026-08-14T18:50:57,normal_commute,0.051,0.0431,0.0745,1563.9,-19.627,0,2.826,1.008,5.351,3.897,0,20.13,26.3,101.0,18,0,8.9,0,0,0,0,controlled_simulation
RN-00864,2026-08-29T08:22:43,normal_commute,0.0507,0.2502,0.0808,1824.6,-20.794,0,3.49,1.045,7.124,2.869,0,22.97,57.1,139.1,8,0,29.2,0,0,0,0,controlled_simulation
RN-01599,2026-08-13T00:18:48,suspicious_night_deviation,0.0919,0.2202,0.0754,2429.7,-17.867,0,3.908,1.582,9.532,3.038,0,2.91,330.1,834.7,0,1,41.6,1,0,0,0,controlled_simulation
RN-01715,2026-08-30T20:30:45,simulated_help_call,0.308,0.7772,0.2641,3817.7,-10.055,1,3.554,1.267,6.295,1.998,0,3.55,262.1,350.0,20,0,82.9,0,0,1,1,controlled_simulation
RN-01485,2026-08-15T01:04:33,suspicious_night_deviation,0.0351,0.1568,0.0707,1451.3,-16.501,0,4.228,0.918,8.843,0.98,0,1.71,295.8,851.1,1,1,113.4,0,0,0,0,controlled_simulation
RN-00892,2026-08-09T19:59:28,normal_commute,0.0465,0.2919,0.0829,1776.4,-17.425,0,3.73,0.963,6.194,4.23,0,17.66,46.7,207.3,19,0,22.0,0,0,0,0,controlled_simulation
RN-01578,2026-08-23T23:07:42,suspicious_night_deviation,0.0647,0.2918,0.1147,2135.4,-9.153,0,1.524,1.195,9.826,2.579,0,2.17,642.3,568.0,23,1,69.2,3,0,0,0,controlled_simulation
RN-01039,2026-08-03T13:58:24,exercise_running,0.025,0.3298,0.0985,2944.8,-14.486,0,6.369,2.3,11.702,9.035,0,8.77,11.7,43.6,13,0,21.5,0,0,0,0,controlled_simulation
RN-00207,2026-08-19T10:36:00,normal_day_walk,0.0511,0.1994,0.0911,1822.6,-20.207,0,2.755,1.294,6.334,3.744,0,2.55,33.0,103.4,10,0,6.5,0,0,0,0,controlled_simulation
RN-00393,2026-08-24T12:54:01,normal_day_walk,0.0717,0.0988,0.0919,1705.1,-21.242,0,3.211,0.71,5.533,2.324,0,6.29,32.1,88.6,12,0,28.9,0,0,0,0,controlled_simulation
RN-00795,2026-08-19T19:50:56,normal_commute,0.0403,0.1825,0.0828,1669.2,-15.8,0,3.233,0.825,11.472,2.682,0,25.41,54.9,242.1,19,0,11.0,0,0,0,0,controlled_simulation
RN-00871,2026-08-04T07:52:29,normal_commute,0.0439,0.2761,0.078,2117.6,-14.098,0,4.857,0.857,7.273,4.254,0,14.63,32.5,241.2,7,0,19.1,0,0,0,0,controlled_simulation
RN-00398,2026-08-05T15:15:02,normal_day_walk,0.0258,0.0515,0.0739,1470.3,-14.889,0,3.541,0.623,10.011,3.036,0,7.59,20.3,117.6,15,0,1.0,1,0,0,0,controlled_simulation
RN-00767,2026-08-15T17:04:02,normal_commute,0.0361,0.1595,0.0864,2707.3,-25.57,0,4.46,1.159,12.043,2.677,0,8.17,10.7,86.8,17,0,50.2,0,0,0,0,controlled_simulation
RN-01842,2026-08-30T04:49:31,simulated_distress_combined,0.331,0.8403,0.234,2861.0,-7.406,1,21.74,6.254,32.093,27.617,1,4.77,590.7,583.6,4,1,111.3,1,0,1,1,controlled_simulation
RN-01242,2026-08-30T20:59:42,social_shout_laughter,0.1903,0.4672,0.1061,2717.8,-16.673,1,3.667,1.338,10.476,4.485,0,3.77,24.5,265.7,20,0,36.3,0,0,0,0,controlled_simulation
RN-01029,2026-08-14T19:00:18,exercise_running,0.0837,0.1907,0.0718,1123.4,-19.312,0,6.854,2.141,9.088,7.279,0,12.91,10.7,82.2,19,0,18.7,0,0,0,0,controlled_simulation
RN-01793,2026-08-17T15:12:58,simulated_fall,0.1023,0.4641,0.0686,2382.6,-16.717,0,18.203,5.082,28.25,16.9,1,1.82,209.7,67.2,15,0,45.4,0,0,0,1,controlled_simulation
RN-00643,2026-08-12T23:13:03,normal_night_walk,0.0481,0.115,0.0671,1596.5,-20.369,0,2.269,1.495,7.553,2.333,0,5.13,3.0,154.1,23,1,2.8,0,0,0,0,controlled_simulation
RN-01892,2026-08-28T01:57:20,simulated_distress_combined,0.2947,0.8231,0.2665,2773.5,-7.709,1,18.129,7.309,38.964,24.163,1,6.84,654.9,605.2,1,1,122.6,0,0,1,1,controlled_simulation
RN-00613,2026-08-08T20:41:48,normal_night_walk,0.0541,0.2618,0.0968,1524.0,-19.785,0,1.088,1.111,7.341,1.354,0,6.35,49.7,281.0,20,0,22.9,2,0,0,0,controlled_simulation
RN-01763,2026-08-18T11:28:39,simulated_fall,0.0855,0.3475,0.0899,911.6,-24.751,0,19.448,3.64,28.112,15.582,1,6.14,269.9,44.0,11,0,47.1,0,0,0,1,controlled_simulation
RN-00961,2026-08-28T21:00:38,exercise_running,0.025,0.2431,0.1167,1831.6,-24.447,0,6.588,2.876,11.624,10.121,0,16.46,23.5,60.2,21,0,36.2,0,0,0,0,controlled_simulation
RN-01571,2026-08-24T04:05:07,suspicious_night_deviation,0.044,0.073,0.076,2766.1,-27.033,0,1.968,1.445,6.436,0.4,0,4.42,484.0,770.8,4,1,133.2,0,0,0,0,controlled_simulation
RN-00726,2026-08-09T18:42:20,normal_commute,0.0595,0.2431,0.0991,1241.5,-16.763,0,3.824,1.207,7.873,3.657,0,15.65,48.3,173.0,18,0,59.7,0,0,0,0,controlled_simulation
RN-00684,2026-08-27T17:05:38,normal_commute,0.0433,0.0878,0.1119,2233.9,-19.204,0,4.233,0.942,7.537,2.268,0,15.92,35.3,111.8,17,0,33.6,1,0,0,0,controlled_simulation
RN-00099,2026-08-22T11:40:00,normal_day_walk,0.0579,0.2311,0.0797,1195.9,-24.312,0,1.772,1.109,7.06,3.41,0,2.94,4.8,82.9,11,0,4.1,0,0,0,0,controlled_simulation
RN-00805,2026-08-10T19:16:53,normal_commute,0.0581,0.3142,0.0959,1536.7,-8.589,0,4.188,0.881,12.161,0.478,0,19.52,10.7,129.9,19,0,42.8,1,0,0,0,controlled_simulation
RN-01752,2026-08-08T15:15:39,simulated_fall,0.1501,0.377,0.0704,1749.1,-13.591,0,24.323,6.532,29.029,18.504,1,7.67,313.2,93.5,15,0,54.2,1,0,1,1,controlled_simulation
RN-01598,2026-08-04T04:49:34,suspicious_night_deviation,0.0967,0.2227,0.0366,1918.9,-14.699,0,3.93,1.168,11.303,1.241,0,5.77,419.6,491.1,4,1,95.7,3,0,0,0,controlled_simulation
RN-00407,2026-08-01T17:17:31,normal_day_walk,0.0171,0.1419,0.1231,2148.0,-20.802,0,2.977,1.025,6.177,2.59,0,3.19,0.0,61.5,17,0,24.1,0,0,0,0,controlled_simulation
RN-00503,2026-08-10T02:33:31,normal_night_walk,0.0369,0.0898,0.0931,1285.8,-21.096,0,3.568,0.715,5.3,4.004,0,7.28,8.4,357.6,2,1,35.7,1,0,0,0,controlled_simulation
RN-01072,2026-08-20T13:43:19,exercise_running,0.0721,0.08,0.0792,2341.8,-14.989,0,7.409,2.807,16.563,8.984,0,11.66,27.0,142.7,13,0,34.0,0,0,0,0,controlled_simulation
RN-01057,2026-08-15T12:35:40,exercise_running,0.0822,0.2855,0.0903,1570.5,-12.449,0,7.643,2.21,15.413,6.283,0,7.46,24.8,51.4,12,0,30.1,0,0,0,0,controlled_simulation
RN-00930,2026-08-23T07:05:49,normal_commute,0.0601,0.1822,0.0773,2485.5,-11.426,0,2.796,0.467,4.81,2.798,0,22.91,16.4,250.9,7,0,48.9,0,0,0,0,controlled_simulation
RN-00780,2026-08-25T08:52:05,normal_commute,0.0536,0.1923,0.0717,1709.7,-8.35,0,1.512,1.159,7.306,1.444,0,24.22,22.9,138.5,8,0,3.9,1,0,0,0,controlled_simulation
RN-00201,2026-08-11T20:08:19,normal_day_walk,0.0529,0.2541,0.0657,2373.6,-19.531,0,2.028,1.028,9.55,2.498,0,2.44,6.5,147.8,20,0,3.7,0,0,0,0,controlled_simulation
RN-00135,2026-08-06T15:04:39,normal_day_walk,0.1037,0.2076,0.0709,1907.3,-18.318,0,2.552,0.857,5.615,4.124,0,5.57,35.6,131.5,15,0,19.0,0,0,0,0,controlled_simulation
RN-01052,2026-08-13T16:10:23,exercise_running,0.0837,0.256,0.09,1914.3,-17.151,0,3.431,2.318,12.337,7.531,0,15.88,13.1,88.4,16,0,57.6,0,0,0,0,controlled_simulation
RN-00041,2026-08-06T20:20:08,normal_day_walk,0.0919,0.192,0.0841,1674.3,-8.761,0,2.896,1.05,8.731,0.923,0,6.04,25.3,5.5,20,0,37.6,1,0,0,0,controlled_simulation
RN-01018,2026-08-07T16:45:24,exercise_running,0.0792,0.3263,0.0702,1614.9,-10.651,0,3.841,1.131,10.925,8.506,0,12.52,13.2,167.7,16,0,23.0,1,0,0,0,controlled_simulation
RN-00231,2026-08-11T12:17:37,normal_day_walk,0.0202,0.0847,0.082,1565.0,-15.192,0,4.976,0.733,8.722,2.176,0,5.25,24.8,187.4,12,0,35.2,0,0,0,0,controlled_simulation
RN-01514,2026-08-26T01:31:31,suspicious_night_deviation,0.0885,0.221,0.0795,1851.8,-22.212,0,1.77,0.953,4.361,3.914,0,5.94,514.5,688.9,1,1,46.2,0,0,0,0,controlled_simulation
RN-01797,2026-08-09T19:53:34,simulated_fall,0.1668,0.4252,0.0646,1881.2,-25.129,0,20.778,5.159,23.061,20.167,1,5.28,169.6,250.2,19,0,35.0,0,0,0,1,controlled_simulation
RN-00379,2026-08-13T15:01:43,normal_day_walk,0.0841,0.2808,0.0936,1486.7,-14.213,0,3.551,0.994,6.228,2.636,0,3.84,30.0,5.0,15,0,31.2,0,0,0,0,controlled_simulation
RN-00289,2026-08-10T20:11:32,normal_day_walk,0.0706,0.1548,0.0811,1825.7,-15.213,0,3.497,1.513,11.281,3.891,0,7.78,21.4,113.7,20,0,38.6,0,0,0,0,controlled_simulation
RN-00419,2026-08-31T19:34:12,normal_day_walk,0.0386,0.1679,0.0639,1788.2,-19.989,0,3.663,0.686,4.208,5.391,0,4.52,12.1,213.1,19,0,23.0,0,0,0,0,controlled_simulation
RN-01699,2026-08-23T02:23:35,simulated_help_call,0.2225,0.8419,0.1551,2224.8,-14.282,1,4.478,1.571,6.768,2.9,0,6.42,345.9,663.0,2,1,57.3,1,0,1,1,controlled_simulation
RN-00392,2026-08-24T07:07:12,normal_day_walk,0.0454,0.2595,0.1114,1466.1,-20.476,0,3.17,0.93,9.953,4.861,0,4.57,15.6,21.5,7,0,6.3,0,0,0,0,controlled_simulation
RN-00593,2026-08-14T04:18:01,normal_night_walk,0.0227,0.107,0.0859,1562.7,-19.108,0,1.342,0.786,10.516,5.469,0,5.42,29.1,23.7,4,1,39.9,1,0,0,0,controlled_simulation
RN-01523,2026-08-03T02:17:07,suspicious_night_deviation,0.0445,0.2425,0.0666,2679.6,-16.568,0,2.422,0.75,7.247,2.979,0,5.19,311.7,289.7,2,1,61.8,1,0,0,0,controlled_simulation
RN-01163,2026-08-30T19:26:58,social_shout_laughter,0.2283,0.7266,0.147,2644.4,-16.62,1,4.561,1.29,7.175,1.769,0,3.36,17.1,185.9,19,0,29.2,0,0,0,0,controlled_simulation
RN-01087,2026-08-06T06:02:22,exercise_running,0.0857,0.3615,0.0954,2155.5,-21.278,0,6.598,2.015,9.084,5.283,0,10.56,3.8,111.0,6,0,1.0,0,0,0,0,controlled_simulation
RN-01496,2026-08-09T04:34:54,suspicious_night_deviation,0.0631,0.3165,0.0726,1522.8,-15.4,0,1.935,0.944,4.726,1.996,0,4.14,455.9,470.9,4,1,76.2,2,0,0,0,controlled_simulation
RN-00648,2026-08-29T04:18:15,normal_night_walk,0.0428,0.2772,0.0802,2342.3,-20.991,0,2.857,1.064,7.781,5.662,0,4.52,22.2,102.6,4,1,1.0,0,0,0,0,controlled_simulation
